source,sector,gas,year,value
,Total GHG emissions with LULUCF,CH4,1992,56.48
,Total GHG emissions with LULUCF,CH4,1993,57.55
,Total GHG emissions with LULUCF,CH4,1994,57.39
,Total GHG emissions with LULUCF,CH4,1995,57.37
,Total GHG emissions with LULUCF,CH4,1996,58.03
,Total GHG emissions with LULUCF,CH4,1997,59.05
,Total GHG emissions with LULUCF,CH4,1998,58.82
,Total GHG emissions with LULUCF,CH4,1999,58.29
,Total GHG emissions with LULUCF,CH4,2000,58.51
,Total GHG emissions with LULUCF,CH4,2001,58.69
,Total GHG emissions with LULUCF,CH4,2002,56.57
,Total GHG emissions with LULUCF,CH4,2003,57.21
,Total GHG emissions with LULUCF,CH4,2004,54.57
,Total GHG emissions with LULUCF,CH4,2005,55.04
,Total GHG emissions with LULUCF,CH4,2006,53.43
,Total GHG emissions with LULUCF,CH4,2007,55.48
,Total GHG emissions with LULUCF,CH4,2008,53.88
,Total GHG emissions with LULUCF,CH4,2009,53.85
,Total GHG emissions with LULUCF,CH4,2010,53.08
,Total GHG emissions with LULUCF,CH4,2011,52.02
,Total GHG emissions with LULUCF,CH4,2012,53.34
,Total GHG emissions with LULUCF,CH4,2013,50.51
,Total GHG emissions with LULUCF,CH4,2014,49.58
,Total GHG emissions with LULUCF,CH4,2015,49.61
,Total GHG emissions with LULUCF,CH4,2016,49.16
,Total GHG emissions with LULUCF,CH4,2017,50.48
,Total GHG emissions with LULUCF,CH4,2018,48.14
,Total GHG emissions with LULUCF,CH4,2019,46.97
,Total GHG emissions with LULUCF,CH4,2020,47.88
,Total GHG emissions with LULUCF,CH4,2021,48.07
,Total GHG emissions with LULUCF,CO2,1990,433.21
,Total GHG emissions with LULUCF,CO2,1991,417.98
,Total GHG emissions with LULUCF,CO2,1992,420.26
,Total GHG emissions with LULUCF,CO2,1993,424.68
,Total GHG emissions with LULUCF,CO2,1994,406.52
,Total GHG emissions with LULUCF,CO2,1995,424.39
,Total GHG emissions with LULUCF,CO2,1996,417.24
,Total GHG emissions with LULUCF,CO2,1997,430.9
,Total GHG emissions with LULUCF,CO2,1998,445.29
,Total GHG emissions with LULUCF,CO2,1999,440.99
,Total GHG emissions with LULUCF,CO2,2000,447.55
,Total GHG emissions with LULUCF,CO2,2001,437.67
,Total GHG emissions with LULUCF,CO2,2002,441.06
,Total GHG emissions with LULUCF,CO2,2003,466.62
,Total GHG emissions with LULUCF,CO2,2004,466.21
,Total GHG emissions with LULUCF,CO2,2005,465.89
,Total GHG emissions with LULUCF,CO2,2006,459.75
,Total GHG emissions with LULUCF,CO2,2007,474.91
,Total GHG emissions with LULUCF,CO2,2008,445.99
,Total GHG emissions with LULUCF,CO2,2009,388.36
,Total GHG emissions with LULUCF,CO2,2010,394.08
,Total GHG emissions with LULUCF,CO2,2011,389.32
,Total GHG emissions with LULUCF,CO2,2012,377.52
,Total GHG emissions with LULUCF,CO2,2013,328.55
,Total GHG emissions with LULUCF,CO2,2014,307.58
,Total GHG emissions with LULUCF,CO2,2015,317.38
,Total GHG emissions with LULUCF,CO2,2016,314.93
,Total GHG emissions with LULUCF,CO2,2017,327.93
,Total GHG emissions with LULUCF,CO2,2018,304.09
,Total GHG emissions with LULUCF,CO2,2019,297.93
,Total GHG emissions with LULUCF,CO2,2020,269.9
,Total GHG emissions with LULUCF,CO2,2021,308.31
,Total GHG emissions with LULUCF,N2O,1990,24.95
,Total GHG emissions with LULUCF,N2O,1991,26.07
,Total GHG emissions with LULUCF,N2O,1992,25.79
,Total GHG emissions with LULUCF,N2O,1993,26.39
,Total GHG emissions with LULUCF,N2O,1994,25.95
,Total GHG emissions with LULUCF,N2O,1995,26.96
,Total GHG emissions with LULUCF,N2O,1996,26.95
,Total GHG emissions with LULUCF,N2O,1997,27.85
,Total GHG emissions with LULUCF,N2O,1998,28.14
,Total GHG emissions with LULUCF,N2O,1999,28.55
,Total GHG emissions with LULUCF,N2O,2000,27.54
,Total GHG emissions with LULUCF,N2O,2001,27.69
,Total GHG emissions with LULUCF,N2O,2002,27.07
,Total GHG emissions with LULUCF,N2O,2003,26.84
,Total GHG emissions with LULUCF,N2O,2004,27.67
,Total GHG emissions with LULUCF,N2O,2005,26.61
,Total GHG emissions with LULUCF,N2O,2006,22.16
,Total GHG emissions with LULUCF,N2O,2007,21.92
,Total GHG emissions with LULUCF,N2O,2008,20.31
,Total GHG emissions with LULUCF,N2O,2009,19.35
,Total GHG emissions with LULUCF,N2O,2010,18.47
,Total GHG emissions with LULUCF,N2O,2011,17.9
,Total GHG emissions with LULUCF,N2O,2012,18.39
,Total GHG emissions with LULUCF,N2O,2013,17.47
,Total GHG emissions with LULUCF,N2O,2014,17.23
,Total GHG emissions with LULUCF,N2O,2015,17.08
,Total GHG emissions with LULUCF,N2O,2016,17.56
,Total GHG emissions with LULUCF,N2O,2017,17.45
,Total GHG emissions with LULUCF,N2O,2018,17.29
,Total GHG emissions with LULUCF,N2O,2019,17.12
,Total GHG emissions with LULUCF,N2O,2020,17.81
,Total GHG emissions with LULUCF,N2O,2021,17.67
,Total GHG emissions without LULUCF,Aggregate F-gases,1990,3.41
,Total GHG emissions without LULUCF,Aggregate F-gases,1991,3.08
,Total GHG emissions without LULUCF,Aggregate F-gases,1992,2.51
,Total GHG emissions without LULUCF,Aggregate F-gases,1993,2.44
,Total GHG emissions without LULUCF,Aggregate F-gases,1994,2.37
,Total GHG emissions without LULUCF,Aggregate F-gases,1995,3.01
,Total GHG emissions without LULUCF,Aggregate F-gases,1996,2.73
,Total GHG emissions without LULUCF,Aggregate F-gases,1997,3.27
,Total GHG emissions without LULUCF,Aggregate F-gases,1998,3.75
,Total GHG emissions without LULUCF,Aggregate F-gases,1999,4.01
,Total GHG emissions without LULUCF,Aggregate F-gases,2000,4.82
,Total GHG emissions without LULUCF,Aggregate F-gases,2001,5.99
,Total GHG emissions without LULUCF,Aggregate F-gases,2002,6.93
,Total GHG emissions without LULUCF,Aggregate F-gases,2003,8.44
,Total GHG emissions without LULUCF,Aggregate F-gases,2004,9.99
,Total GHG emissions without LULUCF,Aggregate F-gases,2005,11.1
,Total GHG emissions without LULUCF,Aggregate F-gases,2006,12.35
,Total GHG emissions without LULUCF,Aggregate F-gases,2007,13.08
,Total GHG emissions without LULUCF,Aggregate F-gases,2008,14.14
,Total GHG emissions without LULUCF,Aggregate F-gases,2009,14.74
,Total GHG emissions without LULUCF,Aggregate F-gases,2010,16.15
,Total GHG emissions without LULUCF,Aggregate F-gases,2011,17.23
,Total GHG emissions without LULUCF,Aggregate F-gases,2012,17.79
,Total GHG emissions without LULUCF,Aggregate F-gases,2013,18.72
,Total GHG emissions without LULUCF,Aggregate F-gases,2014,19.09
,Total GHG emissions without LULUCF,Aggregate F-gases,2015,17.7
,Total GHG emissions without LULUCF,Aggregate F-gases,2016,18.15
,Total GHG emissions without LULUCF,Aggregate F-gases,2017,18.18
,Total GHG emissions without LULUCF,Aggregate F-gases,2018,18.94
,Total GHG emissions without LULUCF,Aggregate F-gases,2019,18.42
,Total GHG emissions without LULUCF,Aggregate F-gases,2020,16.83
,Total GHG emissions without LULUCF,Aggregate F-gases,2021,16.08
,Total GHG emissions without LULUCF,Aggregate GHGs,1990,521.48
,Total GHG emissions without LULUCF,Aggregate GHGs,1991,522.7
,Total GHG emissions without LULUCF,Aggregate GHGs,1992,521.99
,Total GHG emissions without LULUCF,Aggregate GHGs,1993,515.16
,Total GHG emissions without LULUCF,Aggregate GHGs,1994,509.37
,Total GHG emissions without LULUCF,Aggregate GHGs,1995,535.65
,Total GHG emissions without LULUCF,Aggregate GHGs,1996,530.38
,Total GHG emissions without LULUCF,Aggregate GHGs,1997,538.11
,Total GHG emissions without LULUCF,Aggregate GHGs,1998,550.59
,Total GHG emissions without LULUCF,Aggregate GHGs,1999,556.14
,Total GHG emissions without LULUCF,Aggregate GHGs,2000,559.98
,Total GHG emissions without LULUCF,Aggregate GHGs,2001,561.84
,Total GHG emissions without LULUCF,Aggregate GHGs,2002,567.75
,Total GHG emissions without LULUCF,Aggregate GHGs,2003,587.25
,Total GHG emissions without LULUCF,Aggregate GHGs,2004,592.9
,Total GHG emissions without LULUCF,Aggregate GHGs,2005,594.2
,Total GHG emissions without LULUCF,Aggregate GHGs,2006,584.05
,Total GHG emissions without LULUCF,Aggregate GHGs,2007,578.81
,Total GHG emissions without LULUCF,Aggregate GHGs,2008,566.24
,Total GHG emissions without LULUCF,Aggregate GHGs,2009,511.65
,Total GHG emissions without LULUCF,Aggregate GHGs,2010,523.47
,Total GHG emissions without LULUCF,Aggregate GHGs,2011,510.85
,Total GHG emissions without LULUCF,Aggregate GHGs,2012,491.95
,Total GHG emissions without LULUCF,Aggregate GHGs,2013,456.48
,Total GHG emissions without LULUCF,Aggregate GHGs,2014,435.4
,Total GHG emissions without LULUCF,Aggregate GHGs,2015,445.74
,Total GHG emissions without LULUCF,Aggregate GHGs,2016,442.96
,Total GHG emissions without LULUCF,Aggregate GHGs,2017,437.34
,Total GHG emissions without LULUCF,Aggregate GHGs,2018,433.63
,Total GHG emissions without LULUCF,Aggregate GHGs,2019,422.28
,Total GHG emissions without LULUCF,Aggregate GHGs,2020,384.97
,Total GHG emissions without LULUCF,Aggregate GHGs,2021,417.59
,Total GHG emissions without LULUCF,CH4,1990,54.98
,Total GHG emissions without LULUCF,CH4,1991,55.98
,Total GHG emissions without LULUCF,CH4,1992,55.75
,Total GHG emissions without LULUCF,CH4,1993,56.09
,Total GHG emissions without LULUCF,CH4,1994,56.52
,Total GHG emissions without LULUCF,CH4,1995,57.03
,Total GHG emissions without LULUCF,CH4,1996,57.66
,Total GHG emissions without LULUCF,CH4,1997,58.21
,Total GHG emissions without LULUCF,CH4,1998,57.75
,Total GHG emissions without LULUCF,CH4,1999,57.76
,Total GHG emissions without LULUCF,CH4,2000,57.71
,Total GHG emissions without LULUCF,CH4,2001,58.15
,Total GHG emissions without LULUCF,CH4,2002,56.28
,Total GHG emissions without LULUCF,CH4,2003,56.56
,Total GHG emissions without LULUCF,CH4,2004,54.17
,Total GHG emissions without LULUCF,CH4,2005,54.7
,Total GHG emissions without LULUCF,CH4,2006,53.16
,Total GHG emissions without LULUCF,CH4,2007,53.93
,Total GHG emissions without LULUCF,CH4,2008,53.31
,Total GHG emissions without LULUCF,CH4,2009,53.18
,Total GHG emissions without LULUCF,CH4,2010,52.69
,Total GHG emissions without LULUCF,CH4,2011,51.39
,Total GHG emissions without LULUCF,CH4,2012,52.0
,Total GHG emissions without LULUCF,CH4,2013,50.33
,Total GHG emissions without LULUCF,CH4,2014,49.27
,Total GHG emissions without LULUCF,CH4,2015,49.32
,Total GHG emissions without LULUCF,CH4,2016,48.82
,Total GHG emissions without LULUCF,CH4,2017,48.78
,Total GHG emissions without LULUCF,CH4,2018,47.97
,Total GHG emissions without LULUCF,CH4,2019,46.76
,Total GHG emissions without LULUCF,CH4,2020,47.51
,Total GHG emissions without LULUCF,CH4,2021,47.09
,Total GHG emissions without LULUCF,CO2,1990,438.9
,Total GHG emissions without LULUCF,CO2,1991,438.39
,Total GHG emissions without LULUCF,CO2,1992,438.77
,Total GHG emissions without LULUCF,CO2,1993,431.18
,Total GHG emissions without LULUCF,CO2,1994,425.43
,Total GHG emissions without LULUCF,CO2,1995,449.43
,Total GHG emissions without LULUCF,CO2,1996,443.66
,Total GHG emissions without LULUCF,CO2,1997,449.43
,Total GHG emissions without LULUCF,CO2,1998,461.65
,Total GHG emissions without LULUCF,CO2,1999,466.39
,Total GHG emissions without LULUCF,CO2,2000,470.52
,Total GHG emissions without LULUCF,CO2,2001,470.58
,Total GHG emissions without LULUCF,CO2,2002,478.0
,Total GHG emissions without LULUCF,CO2,2003,496.01
,Total GHG emissions without LULUCF,CO2,2004,501.63
,Total GHG emissions without LULUCF,CO2,2005,502.35
,Total GHG emissions without LULUCF,CO2,2006,496.93
,Total GHG emissions without LULUCF,CO2,2007,490.65
,Total GHG emissions without LULUCF,CO2,2008,479.08
,Total GHG emissions without LULUCF,CO2,2009,424.95
,Total GHG emissions without LULUCF,CO2,2010,436.53
,Total GHG emissions without LULUCF,CO2,2011,424.74
,Total GHG emissions without LULUCF,CO2,2012,404.26
,Total GHG emissions without LULUCF,CO2,2013,370.25
,Total GHG emissions without LULUCF,CO2,2014,350.13
,Total GHG emissions without LULUCF,CO2,2015,361.94
,Total GHG emissions without LULUCF,CO2,2016,358.81
,Total GHG emissions without LULUCF,CO2,2017,353.42
,Total GHG emissions without LULUCF,CO2,2018,349.83
,Total GHG emissions without LULUCF,CO2,2019,340.4
,Total GHG emissions without LULUCF,CO2,2020,303.28
,Total GHG emissions without LULUCF,CO2,2021,337.23
,Total GHG emissions without LULUCF,N2O,1990,24.19
,Total GHG emissions without LULUCF,N2O,1991,25.25
,Total GHG emissions without LULUCF,N2O,1992,24.96
,Total GHG emissions without LULUCF,N2O,1993,25.46
,Total GHG emissions without LULUCF,N2O,1994,25.06
,Total GHG emissions without LULUCF,N2O,1995,26.18
,Total GHG emissions without LULUCF,N2O,1996,26.33
,Total GHG emissions without LULUCF,N2O,1997,27.19
,Total GHG emissions without LULUCF,N2O,1998,27.44
,Total GHG emissions without LULUCF,N2O,1999,27.98
,Total GHG emissions without LULUCF,N2O,2000,26.92
,Total GHG emissions without LULUCF,N2O,2001,27.12
,Total GHG emissions without LULUCF,N2O,2002,26.54
,Total GHG emissions without LULUCF,N2O,2003,26.25
,Total GHG emissions without LULUCF,N2O,2004,27.11
,Total GHG emissions without LULUCF,N2O,2005,26.05
,Total GHG emissions without LULUCF,N2O,2006,21.61
,Total GHG emissions without LULUCF,N2O,2007,21.15
,Total GHG emissions without LULUCF,N2O,2008,19.71
,Total GHG emissions without LULUCF,N2O,2009,18.78
,Total GHG emissions without LULUCF,N2O,2010,18.09
,Total GHG emissions without LULUCF,N2O,2011,17.5
,Total GHG emissions without LULUCF,N2O,2012,17.91
,Total GHG emissions without LULUCF,N2O,2013,17.17
,Total GHG emissions without LULUCF,N2O,2014,16.91
,Total GHG emissions without LULUCF,N2O,2015,16.79
,Total GHG emissions without LULUCF,N2O,2016,17.18
,Total GHG emissions without LULUCF,N2O,2017,16.96
,Total GHG emissions without LULUCF,N2O,2018,16.89
,Total GHG emissions without LULUCF,N2O,2019,16.69
,Total GHG emissions without LULUCF,N2O,2020,17.35
,Total GHG emissions without LULUCF,N2O,2021,17.19
,Waste,Aggregate GHGs,1990,19.0
,Waste,Aggregate GHGs,1991,19.75
,Waste,Aggregate GHGs,1992,20.18
,Waste,Aggregate GHGs,1993,20.71
,Waste,Aggregate GHGs,1994,21.42
,Waste,Aggregate GHGs,1995,22.01
,Waste,Aggregate GHGs,1996,22.75
,Waste,Aggregate GHGs,1997,23.46
,Waste,Aggregate GHGs,1998,23.16
,Waste,Aggregate GHGs,1999,23.15
,Waste,Aggregate GHGs,2000,24.1
,Waste,Aggregate GHGs,2001,25.54
,Waste,Aggregate GHGs,2002,24.7
,Waste,Aggregate GHGs,2003,24.56
,Waste,Aggregate GHGs,2004,23.9
,Waste,Aggregate GHGs,2005,24.06
,Waste,Aggregate GHGs,2006,23.45
,Waste,Aggregate GHGs,2007,23.04
,Waste,Aggregate GHGs,2008,22.43
,Waste,Aggregate GHGs,2009,22.57
,Waste,Aggregate GHGs,2010,22.38
,Waste,Aggregate GHGs,2011,21.72
,Waste,Aggregate GHGs,2012,21.83
,Waste,Aggregate GHGs,2013,20.42
,Waste,Aggregate GHGs,2014,20.2
,Waste,Aggregate GHGs,2015,20.34
,Waste,Aggregate GHGs,2016,20.02
,Waste,Aggregate GHGs,2017,19.91
,Waste,Aggregate GHGs,2018,19.89
,Waste,Aggregate GHGs,2019,19.66
,Waste,Aggregate GHGs,2020,20.46
,Waste,Aggregate GHGs,2021,20.19
,Waste,CH4,1990,17.32
,Waste,CH4,1991,18.01
,Waste,CH4,1992,18.45
,Waste,CH4,1993,19.05
,Waste,CH4,1994,19.74
,Waste,CH4,1995,20.4
,Waste,CH4,1996,21.12
,Waste,CH4,1997,21.75
,Waste,CH4,1998,21.41
,Waste,CH4,1999,21.43
,Waste,CH4,2000,22.54
,Waste,CH4,2001,23.92
,Waste,CH4,2002,23.08
,Waste,CH4,2003,22.88
,Waste,CH4,2004,22.21
,Waste,CH4,2005,22.28
,Waste,CH4,2006,21.64
,Waste,CH4,2007,21.25
,Waste,CH4,2008,20.65
,Waste,CH4,2009,20.74
,Waste,CH4,2010,20.55
,Waste,CH4,2011,19.9
,Waste,CH4,2012,20.0
,Waste,CH4,2013,18.54
,Waste,CH4,2014,18.42
,Waste,CH4,2015,18.64
,Waste,CH4,2016,18.31
,Waste,CH4,2017,18.22
,Waste,CH4,2018,18.2
,Waste,CH4,2019,17.98
,Waste,CH4,2020,18.81
,Waste,CH4,2021,18.55
,Waste,CO2,1990,0.51
,Waste,CO2,1991,0.54
,Waste,CO2,1992,0.54
,Waste,CO2,1993,0.5
,Waste,CO2,1994,0.5
,Waste,CO2,1995,0.46
,Waste,CO2,1996,0.46
,Waste,CO2,1997,0.48
,Waste,CO2,1998,0.47
,Waste,CO2,1999,0.4
,Waste,CO2,2000,0.21
,Waste,CO2,2001,0.23
,Waste,CO2,2002,0.18
,Waste,CO2,2003,0.2
,Waste,CO2,2004,0.19
,Waste,CO2,2005,0.23
,Waste,CO2,2006,0.24
,Waste,CO2,2007,0.21
,Waste,CO2,2008,0.21
,Waste,CO2,2009,0.25
,Waste,CO2,2010,0.18
,Waste,CO2,2011,0.18
,Waste,CO2,2012,0.2
,Waste,CO2,2013,0.22
,Waste,CO2,2014,0.12
,Waste,CO2,2015,0.1
,Waste,CO2,2016,0.1
,Waste,CO2,2017,0.09
,Waste,CO2,2018,0.09
,Waste,CO2,2019,0.1
,Waste,CO2,2020,0.09
,Waste,CO2,2021,0.09
,Waste,N2O,1990,1.17
,Waste,N2O,1991,1.2
,Waste,N2O,1992,1.19
,Waste,N2O,1993,1.16
,Waste,N2O,1994,1.17
,Waste,N2O,1995,1.16
,Waste,N2O,1996,1.18
,Waste,N2O,1997,1.23
,Waste,N2O,1998,1.27
,Waste,N2O,1999,1.32
,Waste,N2O,2000,1.35
,Waste,N2O,2001,1.39
,Waste,N2O,2002,1.45
,Waste,N2O,2003,1.47
,Waste,N2O,2004,1.5
,Waste,N2O,2005,1.54
,Waste,N2O,2006,1.56
,Waste,N2O,2007,1.58
,Waste,N2O,2008,1.57
,Waste,N2O,2009,1.58
,Waste,N2O,2010,1.65
,Waste,N2O,2011,1.65
,Waste,N2O,2012,1.63
,Waste,N2O,2013,1.66
,Waste,N2O,2014,1.67
,Waste,N2O,2015,1.6
,Waste,N2O,2016,1.6
,Waste,N2O,2017,1.6
,Waste,N2O,2018,1.6
,Waste,N2O,2019,1.58
,Waste,N2O,2020,1.56
,Waste,N2O,2021,1.56
,Cement,CO2,1960,7.92
,Cement,CO2,1961,8.91
,Cement,CO2,1962,9.97
,Cement,CO2,1963,10.92
,Cement,CO2,1964,11.29
,Cement,CO2,1965,10.23
,Cement,CO2,1966,11.08
,Cement,CO2,1967,12.98
,Cement,CO2,1968,14.56
,Cement,CO2,1969,15.49
,Cement,CO2,1970,16.35
,Cement,CO2,1971,15.56
,Cement,CO2,1972,16.21
,Cement,CO2,1973,17.41
,Cement,CO2,1974,17.23
,Cement,CO2,1975,16.08
,Cement,CO2,1976,16.89
,Cement,CO2,1977,17.57
,Cement,CO2,1978,17.4
,Cement,CO2,1979,17.68
,Cement,CO2,1980,18.6
,Cement,CO2,1981,18.29
,Cement,CO2,1982,17.3
,Cement,CO2,1983,16.88
,Cement,CO2,1984,16.08
,Cement,CO2,1985,15.43
,Cement,CO2,1986,14.94
,Cement,CO2,1987,15.31
,Cement,CO2,1988,15.38
,Cement,CO2,1989,15.79
,Cement,CO2,1990,15.85
,Cement,CO2,1991,15.69
,Cement,CO2,1992,16.43
,Cement,CO2,1993,14.07
,Cement,CO2,1994,13.79
,Cement,CO2,1995,15.31
,Cement,CO2,1996,13.99
,Cement,CO2,1997,14.23
,Cement,CO2,1998,14.54
,Cement,CO2,1999,15.28
,Cement,CO2,2000,15.86
,Cement,CO2,2001,16.39
,Cement,CO2,2002,16.29
,Cement,CO2,2003,16.94
,Cement,CO2,2004,17.41
,Cement,CO2,2005,17.4
,Cement,CO2,2006,17.47
,Cement,CO2,2007,17.91
,Cement,CO2,2008,16.13
,Cement,CO2,2009,13.34
,Cement,CO2,2010,13.28
,Cement,CO2,2011,12.58
,Cement,CO2,2012,10.07
,Cement,CO2,2013,8.88
,Cement,CO2,2014,8.34
,Cement,CO2,2015,8.2
,Cement,CO2,2016,7.68
,Cement,CO2,2017,7.71
,Cement,CO2,2018,7.76
,Cement,CO2,2019,7.91
,Cement,CO2,2020,7.06
,Cement,CO2,2021,7.92
,Cement,CO2,2022,7.09
,Cement,CO2,2023,6.75
,Cement,CO2,2024,6.75
,Coal,CO2,1960,27.9
,Coal,CO2,1961,30.19
,Coal,CO2,1962,31.89
,Coal,CO2,1963,32.76
,Coal,CO2,1964,27.81
,Coal,CO2,1965,30.55
,Coal,CO2,1966,31.69
,Coal,CO2,1967,35.2
,Coal,CO2,1968,32.77
,Coal,CO2,1969,32.92
,Coal,CO2,1970,32.9
,Coal,CO2,1971,30.72
,Coal,CO2,1972,29.13
,Coal,CO2,1973,29.42
,Coal,CO2,1974,31.68
,Coal,CO2,1975,30.61
,Coal,CO2,1976,30.96
,Coal,CO2,1977,31.37
,Coal,CO2,1978,35.54
,Coal,CO2,1979,40.13
,Coal,CO2,1980,44.92
,Coal,CO2,1981,47.78
,Coal,CO2,1982,49.85
,Coal,CO2,1983,44.48
,Coal,CO2,1984,54.66
,Coal,CO2,1985,59.4
,Coal,CO2,1986,53.29
,Coal,CO2,1987,55.63
,Coal,CO2,1988,52.69
,Coal,CO2,1989,52.16
,Coal,CO2,1990,69.58
,Coal,CO2,1991,65.97
,Coal,CO2,1992,58.07
,Coal,CO2,1993,52.08
,Coal,CO2,1994,54.77
,Coal,CO2,1995,58.42
,Coal,CO2,1996,53.52
,Coal,CO2,1997,54.15
,Coal,CO2,1998,54.87
,Coal,CO2,1999,53.94
,Coal,CO2,2000,56.03
,Coal,CO2,2001,59.02
,Coal,CO2,2002,60.02
,Coal,CO2,2003,65.13
,Coal,CO2,2004,72.22
,Coal,CO2,2005,71.26
,Coal,CO2,2006,70.79
,Coal,CO2,2007,70.68
,Coal,CO2,2008,68.14
,Coal,CO2,2009,52.39
,Coal,CO2,2010,58.22
,Coal,CO2,2011,65.44
,Coal,CO2,2012,66.96
,Coal,CO2,2013,57.78
,Coal,CO2,2014,55.84
,Coal,CO2,2015,53.06
,Coal,CO2,2016,48.3
,Coal,CO2,2017,41.8
,Coal,CO2,2018,39.21
,Coal,CO2,2019,30.48
,Coal,CO2,2020,22.12
,Coal,CO2,2021,24.57
,Coal,CO2,2022,31.34
