Area,ISO 3 code,Year,Area type,Continent,Ember region,EU,OECD,G20,G7,ASEAN,Category,Subcategory,Variable,Unit,Value,YoY absolute change,YoY % change
Italy,ITA,2023,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Capacity,Fuel,Other Renewables,GW,0.44,0.02,4.76
Italy,ITA,2023,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Capacity,Fuel,Solar,GW,29.36,4.8,19.54
Italy,ITA,2023,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Capacity,Fuel,Wind,GW,12.31,0.49,4.15
Italy,ITA,2023,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity demand,Demand,Demand,TWh,312.8,-10.36,-3.21
Italy,ITA,2023,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity demand,Demand per capita,Demand per capita,MWh,5.26,-0.16,-2.95
Italy,ITA,2023,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Aggregate fuel,Clean,%,44.55,,
Italy,ITA,2023,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Aggregate fuel,Fossil,%,55.45,,
Italy,ITA,2023,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,50.4,,
Italy,ITA,2023,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,23.79,,
Italy,ITA,2023,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Aggregate fuel,Renewables,%,44.55,,
Italy,ITA,2023,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Aggregate fuel,Wind and Solar,%,20.76,,
Italy,ITA,2023,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Aggregate fuel,Clean,TWh,116.52,16.06,15.99
Italy,ITA,2023,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Aggregate fuel,Fossil,TWh,145.03,-34.68,-19.3
Italy,ITA,2023,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Aggregate fuel,Gas and Other Fossil,TWh,131.81,-25.29,-16.1
Italy,ITA,2023,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",TWh,62.22,10.37,20.0
Italy,ITA,2023,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Aggregate fuel,Renewables,TWh,116.52,16.06,15.99
Italy,ITA,2023,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Aggregate fuel,Wind and Solar,TWh,54.3,5.69,11.71
Italy,ITA,2023,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Bioenergy,%,6.12,,
Italy,ITA,2023,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Coal,%,5.05,,
Italy,ITA,2023,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Gas,%,45.51,,
Italy,ITA,2023,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Hydro,%,15.49,,
Italy,ITA,2023,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Nuclear,%,0.0,,
Italy,ITA,2023,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Other Fossil,%,4.89,,
Italy,ITA,2023,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Other Renewables,%,2.18,,
Italy,ITA,2023,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Solar,%,11.74,,
Italy,ITA,2023,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Wind,%,9.02,,
Italy,ITA,2023,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Bioenergy,TWh,16.01,-1.6,-9.09
Italy,ITA,2023,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Coal,TWh,13.22,-9.39,-41.53
Italy,ITA,2023,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Gas,TWh,119.02,-22.45,-15.87
Italy,ITA,2023,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Hydro,TWh,40.52,12.12,42.68
Italy,ITA,2023,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Nuclear,TWh,0.0,0.0,
Italy,ITA,2023,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Other Fossil,TWh,12.79,-2.84,-18.17
Italy,ITA,2023,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Other Renewables,TWh,5.69,-0.15,-2.57
Italy,ITA,2023,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Solar,TWh,30.71,2.59,9.21
Italy,ITA,2023,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Wind,TWh,23.59,3.1,15.13
Italy,ITA,2023,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Total,Total Generation,TWh,261.55,-18.62,-6.65
Italy,ITA,2023,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity imports,Electricity imports,Net Imports,TWh,51.25,8.26,19.21
Italy,ITA,2023,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Power sector emissions,Aggregate fuel,Clean,mtCO2,6.38,0.09,1.43
Italy,ITA,2023,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Power sector emissions,Aggregate fuel,Fossil,mtCO2,78.18,-21.39,-21.48
Italy,ITA,2023,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Power sector emissions,Aggregate fuel,Gas and Other Fossil,mtCO2,66.05,-12.73,-16.16
Italy,ITA,2023,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",mtCO2,4.63,-0.07,-1.49
Italy,ITA,2023,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Power sector emissions,Aggregate fuel,Renewables,mtCO2,6.38,0.09,1.43
Italy,ITA,2023,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Power sector emissions,Aggregate fuel,Wind and Solar,mtCO2,1.75,0.16,10.06
Italy,ITA,2023,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,323.3,-54.54,-14.43
Italy,ITA,2023,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Power sector emissions,Fuel,Bioenergy,mtCO2,3.46,-0.35,-9.19
Italy,ITA,2023,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Power sector emissions,Fuel,Coal,mtCO2,12.13,-8.66,-41.65
Italy,ITA,2023,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Power sector emissions,Fuel,Gas,mtCO2,57.63,-10.87,-15.87
Italy,ITA,2023,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Power sector emissions,Fuel,Hydro,mtCO2,0.96,0.29,43.28
Italy,ITA,2023,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Power sector emissions,Fuel,Nuclear,mtCO2,0.0,0.0,
Italy,ITA,2023,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Power sector emissions,Fuel,Other Fossil,mtCO2,8.42,-1.86,-18.09
Italy,ITA,2023,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Power sector emissions,Fuel,Other Renewables,mtCO2,0.21,-0.01,-4.55
Italy,ITA,2023,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Power sector emissions,Fuel,Solar,mtCO2,1.46,0.12,8.96
Italy,ITA,2023,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Power sector emissions,Fuel,Wind,mtCO2,0.29,0.04,16.0
Italy,ITA,2023,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Power sector emissions,Total,Total emissions,mtCO2,84.56,-21.3,-20.12
Italy,ITA,2024,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Capacity,Aggregate fuel,Clean,GW,71.06,7.05,11.01
Italy,ITA,2024,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Capacity,Aggregate fuel,Fossil,GW,64.89,-1.3,-1.96
Italy,ITA,2024,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Capacity,Aggregate fuel,Gas and Other Fossil,GW,59.7,-0.96,-1.58
Italy,ITA,2024,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Capacity,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",GW,22.66,0.32,1.43
Italy,ITA,2024,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Capacity,Aggregate fuel,Renewables,GW,71.06,7.05,11.01
Italy,ITA,2024,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Capacity,Aggregate fuel,Wind and Solar,GW,48.4,6.73,16.15
Italy,ITA,2024,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Capacity,Fuel,Bioenergy,GW,2.9,-0.06,-2.03
Italy,ITA,2024,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Capacity,Fuel,Coal,GW,5.19,-0.34,-6.15
Italy,ITA,2024,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Capacity,Fuel,Gas,GW,56.21,-0.96,-1.68
Italy,ITA,2024,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Capacity,Fuel,Hydro,GW,19.32,0.38,2.01
Italy,ITA,2024,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Capacity,Fuel,Nuclear,GW,0.0,0.0,
Italy,ITA,2024,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Capacity,Fuel,Other Fossil,GW,3.49,0.0,0.0
Italy,ITA,2024,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Capacity,Fuel,Other Renewables,GW,0.44,0.0,0.0
Italy,ITA,2024,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Capacity,Fuel,Solar,GW,35.44,6.08,20.71
Italy,ITA,2024,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Capacity,Fuel,Wind,GW,12.96,0.65,5.28
Italy,ITA,2024,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity demand,Demand,Demand,TWh,318.56,5.76,1.84
Italy,ITA,2024,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity demand,Demand per capita,Demand per capita,MWh,5.37,0.11,2.09
Italy,ITA,2024,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Aggregate fuel,Clean,%,50.17,,
Italy,ITA,2024,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Aggregate fuel,Fossil,%,49.83,,
Italy,ITA,2024,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,48.35,,
Italy,ITA,2024,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,28.42,,
Italy,ITA,2024,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Aggregate fuel,Renewables,%,50.17,,
Italy,ITA,2024,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Aggregate fuel,Wind and Solar,%,21.75,,
Italy,ITA,2024,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Aggregate fuel,Clean,TWh,134.24,17.72,15.21
Italy,ITA,2024,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Aggregate fuel,Fossil,TWh,133.32,-11.71,-8.07
Italy,ITA,2024,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Aggregate fuel,Gas and Other Fossil,TWh,129.37,-2.44,-1.85
Italy,ITA,2024,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",TWh,76.03,13.81,22.2
Italy,ITA,2024,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Aggregate fuel,Renewables,TWh,134.24,17.72,15.21
Italy,ITA,2024,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Aggregate fuel,Wind and Solar,TWh,58.21,3.91,7.2
Italy,ITA,2024,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Bioenergy,%,6.44,,
Italy,ITA,2024,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Coal,%,1.48,,
Italy,ITA,2024,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Gas,%,44.32,,
Italy,ITA,2024,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Hydro,%,19.86,,
Italy,ITA,2024,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Nuclear,%,0.0,,
Italy,ITA,2024,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Other Fossil,%,4.03,,
Italy,ITA,2024,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Other Renewables,%,2.12,,
Italy,ITA,2024,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Solar,%,13.45,,
Italy,ITA,2024,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Wind,%,8.3,,
Italy,ITA,2024,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Bioenergy,TWh,17.23,1.22,7.62
Italy,ITA,2024,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Coal,TWh,3.95,-9.27,-70.12
Italy,ITA,2024,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Gas,TWh,118.59,-0.43,-0.36
Italy,ITA,2024,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Hydro,TWh,53.13,12.61,31.12
Italy,ITA,2024,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Nuclear,TWh,0.0,0.0,
Italy,ITA,2024,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Other Fossil,TWh,10.78,-2.01,-15.72
Italy,ITA,2024,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Other Renewables,TWh,5.67,-0.02,-0.35
Italy,ITA,2024,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Solar,TWh,35.99,5.28,17.19
Italy,ITA,2024,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Wind,TWh,22.22,-1.37,-5.81
Italy,ITA,2024,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Total,Total Generation,TWh,267.56,6.01,2.3
Italy,ITA,2024,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity imports,Electricity imports,Net Imports,TWh,51.0,-0.25,-0.49
Italy,ITA,2024,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Power sector emissions,Aggregate fuel,Clean,mtCO2,7.18,0.8,12.54
Italy,ITA,2024,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Power sector emissions,Aggregate fuel,Fossil,mtCO2,68.12,-10.06,-12.87
Italy,ITA,2024,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Power sector emissions,Aggregate fuel,Gas and Other Fossil,mtCO2,64.51,-1.54,-2.33
Italy,ITA,2024,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",mtCO2,5.2,0.57,12.31
Italy,ITA,2024,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Power sector emissions,Aggregate fuel,Renewables,mtCO2,7.18,0.8,12.54
Italy,ITA,2024,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Power sector emissions,Aggregate fuel,Wind and Solar,mtCO2,1.98,0.23,13.14
Italy,ITA,2024,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Power sector emissions,CO2 intensity,CO2 intensity,gCO2/kWh,281.43,-41.87,-12.95
Italy,ITA,2024,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Power sector emissions,Fuel,Bioenergy,mtCO2,3.73,0.27,7.8
Italy,ITA,2024,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Power sector emissions,Fuel,Coal,mtCO2,3.61,-8.52,-70.24
Italy,ITA,2024,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Power sector emissions,Fuel,Gas,mtCO2,57.42,-0.21,-0.36
Italy,ITA,2024,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Power sector emissions,Fuel,Hydro,mtCO2,1.26,0.3,31.25
Italy,ITA,2024,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Power sector emissions,Fuel,Nuclear,mtCO2,0.0,0.0,
Italy,ITA,2024,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Power sector emissions,Fuel,Other Fossil,mtCO2,7.09,-1.33,-15.8
Italy,ITA,2024,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Power sector emissions,Fuel,Other Renewables,mtCO2,0.21,0.0,0.0
Italy,ITA,2024,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Power sector emissions,Fuel,Solar,mtCO2,1.71,0.25,17.12
Italy,ITA,2024,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Power sector emissions,Fuel,Wind,mtCO2,0.27,-0.02,-6.9
Italy,ITA,2024,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Power sector emissions,Total,Total emissions,mtCO2,75.3,-9.26,-10.95
Italy,ITA,2025,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Capacity,Aggregate fuel,Clean,GW,77.51,6.45,9.08
Italy,ITA,2025,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Capacity,Aggregate fuel,Fossil,GW,67.24,2.35,3.62
Italy,ITA,2025,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Capacity,Aggregate fuel,Gas and Other Fossil,GW,62.05,2.35,3.94
Italy,ITA,2025,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Capacity,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",GW,22.75,0.09,0.4
Italy,ITA,2025,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Capacity,Aggregate fuel,Renewables,GW,77.51,6.45,9.08
Italy,ITA,2025,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Capacity,Aggregate fuel,Wind and Solar,GW,54.76,6.36,13.14
Italy,ITA,2025,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Capacity,Fuel,Bioenergy,GW,2.96,0.06,2.07
Italy,ITA,2025,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Capacity,Fuel,Coal,GW,5.19,0.0,0.0
Italy,ITA,2025,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Capacity,Fuel,Gas,GW,58.56,2.35,4.18
Italy,ITA,2025,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Capacity,Fuel,Hydro,GW,19.35,0.03,0.16
Italy,ITA,2025,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Capacity,Fuel,Nuclear,GW,0.0,0.0,
Italy,ITA,2025,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Capacity,Fuel,Other Fossil,GW,3.49,0.0,0.0
Italy,ITA,2025,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Capacity,Fuel,Other Renewables,GW,0.44,0.0,0.0
Italy,ITA,2025,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Capacity,Fuel,Solar,GW,41.19,5.75,16.22
Italy,ITA,2025,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Capacity,Fuel,Wind,GW,13.57,0.61,4.71
Italy,ITA,2025,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity demand,Demand,Demand,TWh,311.83,-6.73,-2.11
Italy,ITA,2025,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity demand,Demand per capita,Demand per capita,MWh,5.27,-0.1,-1.86
Italy,ITA,2025,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Aggregate fuel,Clean,%,48.74,,
Italy,ITA,2025,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Aggregate fuel,Fossil,%,51.27,,
Italy,ITA,2025,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Aggregate fuel,Gas and Other Fossil,%,49.92,,
Italy,ITA,2025,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",%,23.78,,
Italy,ITA,2025,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Aggregate fuel,Renewables,%,48.74,,
Italy,ITA,2025,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Aggregate fuel,Wind and Solar,%,24.96,,
Italy,ITA,2025,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Aggregate fuel,Clean,TWh,129.11,-5.13,-3.82
Italy,ITA,2025,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Aggregate fuel,Fossil,TWh,135.83,2.51,1.88
Italy,ITA,2025,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Aggregate fuel,Gas and Other Fossil,TWh,132.25,2.88,2.23
Italy,ITA,2025,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",TWh,63.0,-13.03,-17.14
Italy,ITA,2025,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Aggregate fuel,Renewables,TWh,129.11,-5.13,-3.82
Italy,ITA,2025,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Aggregate fuel,Wind and Solar,TWh,66.11,7.9,13.57
Italy,ITA,2025,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Bioenergy,%,5.89,,
Italy,ITA,2025,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Coal,%,1.35,,
Italy,ITA,2025,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Gas,%,47.38,,
Italy,ITA,2025,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Hydro,%,15.74,,
Italy,ITA,2025,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Nuclear,%,0.0,,
Italy,ITA,2025,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Other Fossil,%,2.54,,
Italy,ITA,2025,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Other Renewables,%,2.15,,
Italy,ITA,2025,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Solar,%,16.85,,
Italy,ITA,2025,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Wind,%,8.11,,
Italy,ITA,2025,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Bioenergy,TWh,15.61,-1.62,-9.4
Italy,ITA,2025,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Coal,TWh,3.58,-0.37,-9.37
Italy,ITA,2025,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Gas,TWh,125.53,6.94,5.85
Italy,ITA,2025,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Hydro,TWh,41.7,-11.43,-21.51
Italy,ITA,2025,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Nuclear,TWh,0.0,0.0,
Italy,ITA,2025,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Other Fossil,TWh,6.72,-4.06,-37.66
Italy,ITA,2025,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Other Renewables,TWh,5.69,0.02,0.35
Italy,ITA,2025,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Solar,TWh,44.63,8.64,24.01
Italy,ITA,2025,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Fuel,Wind,TWh,21.48,-0.74,-3.33
Italy,ITA,2025,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity generation,Total,Total Generation,TWh,264.94,-2.62,-0.98
Italy,ITA,2025,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Electricity imports,Electricity imports,Net Imports,TWh,46.89,-4.11,-8.06
Italy,ITA,2025,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Power sector emissions,Aggregate fuel,Clean,mtCO2,6.95,-0.23,-3.2
Italy,ITA,2025,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Power sector emissions,Aggregate fuel,Fossil,mtCO2,68.46,0.34,0.5
Italy,ITA,2025,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Power sector emissions,Aggregate fuel,Gas and Other Fossil,mtCO2,65.2,0.69,1.07
Italy,ITA,2025,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Power sector emissions,Aggregate fuel,"Hydro, Bioenergy and Other Renewables",mtCO2,4.57,-0.63,-12.12
Italy,ITA,2025,Country or economy,Europe,Europe,1.0,1.0,1.0,1.0,0.0,Power sector emissions,Aggregate fuel,Renewables,mtCO2,6.95,-0.23,-3.2
