time,time_label,geo,geo_label,na_item,na_item_label,unit,unit_label,freq,freq_label,OBS_VALUE
2016,2016,IT,Italy,P3,Final consumption expenditure,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,1266231.5
2017,2017,IT,Italy,P3,Final consumption expenditure,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,1278801.0
2018,2018,IT,Italy,P3,Final consumption expenditure,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,1283697.6
2019,2019,IT,Italy,P3,Final consumption expenditure,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,1282180.8
2020,2020,IT,Italy,P3,Final consumption expenditure,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,1179830.6
2021,2021,IT,Italy,P3,Final consumption expenditure,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,1237665.0
2022,2022,IT,Italy,P3,Final consumption expenditure,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,1288643.9
2023,2023,IT,Italy,P3,Final consumption expenditure,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,1297121.3
2024,2024,IT,Italy,P3,Final consumption expenditure,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,1313685.1
2025,2025,IT,Italy,P3,Final consumption expenditure,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,1326128.9
1995,1995,IT,Italy,P31_S13,Individual consumption expenditure of general government,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,155534.2
1996,1996,IT,Italy,P31_S13,Individual consumption expenditure of general government,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,157719.6
1997,1997,IT,Italy,P31_S13,Individual consumption expenditure of general government,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,159612.4
1998,1998,IT,Italy,P31_S13,Individual consumption expenditure of general government,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,160644.6
1999,1999,IT,Italy,P31_S13,Individual consumption expenditure of general government,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,163014.0
2000,2000,IT,Italy,P31_S13,Individual consumption expenditure of general government,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,169197.9
2001,2001,IT,Italy,P31_S13,Individual consumption expenditure of general government,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,178540.3
2002,2002,IT,Italy,P31_S13,Individual consumption expenditure of general government,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,181883.6
2003,2003,IT,Italy,P31_S13,Individual consumption expenditure of general government,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,183764.3
2004,2004,IT,Italy,P31_S13,Individual consumption expenditure of general government,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,186816.1
2005,2005,IT,Italy,P31_S13,Individual consumption expenditure of general government,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,189679.2
2006,2006,IT,Italy,P31_S13,Individual consumption expenditure of general government,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,190208.8
2007,2007,IT,Italy,P31_S13,Individual consumption expenditure of general government,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,191839.3
2008,2008,IT,Italy,P31_S13,Individual consumption expenditure of general government,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,191852.7
2009,2009,IT,Italy,P31_S13,Individual consumption expenditure of general government,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,193406.8
2010,2010,IT,Italy,P31_S13,Individual consumption expenditure of general government,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,192721.0
2011,2011,IT,Italy,P31_S13,Individual consumption expenditure of general government,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,187542.7
2012,2012,IT,Italy,P31_S13,Individual consumption expenditure of general government,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,183919.0
2013,2013,IT,Italy,P31_S13,Individual consumption expenditure of general government,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,182064.2
2014,2014,IT,Italy,P31_S13,Individual consumption expenditure of general government,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,184175.1
2015,2015,IT,Italy,P31_S13,Individual consumption expenditure of general government,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,186184.6
2016,2016,IT,Italy,P31_S13,Individual consumption expenditure of general government,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,187179.2
2017,2017,IT,Italy,P31_S13,Individual consumption expenditure of general government,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,189058.8
2018,2018,IT,Italy,P31_S13,Individual consumption expenditure of general government,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,191252.5
2019,2019,IT,Italy,P31_S13,Individual consumption expenditure of general government,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,190124.2
2020,2020,IT,Italy,P31_S13,Individual consumption expenditure of general government,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,189475.9
2021,2021,IT,Italy,P31_S13,Individual consumption expenditure of general government,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,197599.0
2022,2022,IT,Italy,P31_S13,Individual consumption expenditure of general government,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,198616.8
2023,2023,IT,Italy,P31_S13,Individual consumption expenditure of general government,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,201395.5
2024,2024,IT,Italy,P31_S13,Individual consumption expenditure of general government,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,202279.6
2025,2025,IT,Italy,P31_S13,Individual consumption expenditure of general government,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,202843.4
1995,1995,IT,Italy,P31_S14,Final consumption expenditure of household,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,809163.7
1996,1996,IT,Italy,P31_S14,Final consumption expenditure of household,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,818982.9
1997,1997,IT,Italy,P31_S14,Final consumption expenditure of household,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,847787.8
1998,1998,IT,Italy,P31_S14,Final consumption expenditure of household,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,876223.3
1999,1999,IT,Italy,P31_S14,Final consumption expenditure of household,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,900593.0
2000,2000,IT,Italy,P31_S14,Final consumption expenditure of household,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,925302.1
2001,2001,IT,Italy,P31_S14,Final consumption expenditure of household,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,931705.3
2002,2002,IT,Italy,P31_S14,Final consumption expenditure of household,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,931433.9
2003,2003,IT,Italy,P31_S14,Final consumption expenditure of household,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,938259.8
2004,2004,IT,Italy,P31_S14,Final consumption expenditure of household,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,947151.8
2005,2005,IT,Italy,P31_S14,Final consumption expenditure of household,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,959387.4
2006,2006,IT,Italy,P31_S14,Final consumption expenditure of household,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,971674.2
2007,2007,IT,Italy,P31_S14,Final consumption expenditure of household,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,982546.8
2008,2008,IT,Italy,P31_S14,Final consumption expenditure of household,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,972643.8
2009,2009,IT,Italy,P31_S14,Final consumption expenditure of household,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,957693.4
2010,2010,IT,Italy,P31_S14,Final consumption expenditure of household,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,967513.7
2011,2011,IT,Italy,P31_S14,Final consumption expenditure of household,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,969412.4
2012,2012,IT,Italy,P31_S14,Final consumption expenditure of household,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,934441.0
2013,2013,IT,Italy,P31_S14,Final consumption expenditure of household,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,913073.5
2014,2014,IT,Italy,P31_S14,Final consumption expenditure of household,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,915562.2
2015,2015,IT,Italy,P31_S14,Final consumption expenditure of household,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,932638.1
2016,2016,IT,Italy,P31_S14,Final consumption expenditure of household,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,940023.8
2017,2017,IT,Italy,P31_S14,Final consumption expenditure of household,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,951306.8
2018,2018,IT,Italy,P31_S14,Final consumption expenditure of household,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,956077.2
2019,2019,IT,Italy,P31_S14,Final consumption expenditure of household,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,955879.3
2020,2020,IT,Italy,P31_S14,Final consumption expenditure of household,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,855136.5
2021,2021,IT,Italy,P31_S14,Final consumption expenditure of household,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,904481.3
2022,2022,IT,Italy,P31_S14,Final consumption expenditure of household,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,952662.2
2023,2023,IT,Italy,P31_S14,Final consumption expenditure of household,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,957249.4
2024,2024,IT,Italy,P31_S14,Final consumption expenditure of household,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,968785.8
2025,2025,IT,Italy,P31_S14,Final consumption expenditure of household,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,978623.9
1995,1995,IT,Italy,P31_S14_S15,Household and NPISH final consumption expenditure,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,814767.2
1996,1996,IT,Italy,P31_S14_S15,Household and NPISH final consumption expenditure,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,824878.7
1997,1997,IT,Italy,P31_S14_S15,Household and NPISH final consumption expenditure,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,854183.5
1998,1998,IT,Italy,P31_S14_S15,Household and NPISH final consumption expenditure,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,883230.9
1999,1999,IT,Italy,P31_S14_S15,Household and NPISH final consumption expenditure,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,908059.4
2000,2000,IT,Italy,P31_S14_S15,Household and NPISH final consumption expenditure,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,932851.0
2001,2001,IT,Italy,P31_S14_S15,Household and NPISH final consumption expenditure,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,939374.1
2002,2002,IT,Italy,P31_S14_S15,Household and NPISH final consumption expenditure,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,939401.3
2003,2003,IT,Italy,P31_S14_S15,Household and NPISH final consumption expenditure,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,946074.5
2004,2004,IT,Italy,P31_S14_S15,Household and NPISH final consumption expenditure,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,955086.2
2005,2005,IT,Italy,P31_S14_S15,Household and NPISH final consumption expenditure,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,967517.0
2006,2006,IT,Italy,P31_S14_S15,Household and NPISH final consumption expenditure,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,980313.5
2007,2007,IT,Italy,P31_S14_S15,Household and NPISH final consumption expenditure,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,991417.8
2008,2008,IT,Italy,P31_S14_S15,Household and NPISH final consumption expenditure,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,980861.1
2009,2009,IT,Italy,P31_S14_S15,Household and NPISH final consumption expenditure,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,966442.4
2010,2010,IT,Italy,P31_S14_S15,Household and NPISH final consumption expenditure,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,976269.6
2011,2011,IT,Italy,P31_S14_S15,Household and NPISH final consumption expenditure,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,978125.3
2012,2012,IT,Italy,P31_S14_S15,Household and NPISH final consumption expenditure,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,942697.8
2013,2013,IT,Italy,P31_S14_S15,Household and NPISH final consumption expenditure,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,921354.0
2014,2014,IT,Italy,P31_S14_S15,Household and NPISH final consumption expenditure,CLV10_MNAC,"Chain linked volumes (2010), million units of national currency",A,Annual,924010.3
